城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,黄浦,满五  精装修 交通方便 有地铁 配套齐全,https://sh.lianjia.com/ershoufang/107106041223.html,1室1厅,37.91平米,北,高楼层(共7层),精装,汝南街小区,五里桥, 435万,"114,746元/平",1993年建,8个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,准电梯，9/13号地铁马当路，全明精装修，采光好,https://sh.lianjia.com/ershoufang/107106913415.html,1室1厅,34.2平米,西南,高楼层(共7层),简装,北蒙三小区,五里桥, 375万,"109,650元/平",1989年建,3个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,电梯次顶高楼层南北通一室户，小区居中位置不临街,https://sh.lianjia.com/ershoufang/107107217101.html,1室0厅,35.85平米,南,高楼层(共7层),简装,蒙西小区,五里桥, 430万,"119,945元/平",1991年建,1个月以前发布,2人关注,板楼、VR看装修、房本满五年
上海,黄浦,满五年，4/13号线地铁，采光充足，楼层好,https://sh.lianjia.com/ershoufang/107107101896.html,1室1厅,32.52平米,东,中楼层(共6层),精装,蒙自路380弄,五里桥, 338万,"103,937元/平",1985年建,2个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,房子满五年不wei一，业主自住，朝南阳光好。,https://sh.lianjia.com/ershoufang/107105558637.html,1室0厅,38.5平米,南,低楼层(共7层),精装,蒙西小区,五里桥, 405万,"105,195元/平",1994年建,11个月以前发布,6人关注,板楼、VR看装修、房本满五年
上海,黄浦,准电梯房+欧式精装修+诚意出售+温馨一室户,https://sh.lianjia.com/ershoufang/107106471125.html,1室1厅,31.62平米,北,中楼层(共6层),精装,丽园新村,五里桥, 379万,"119,861元/平",1986年建,5个月以前发布,11人关注,板楼、近地铁、VR看装修、房本满两年
上海,黄浦,朝南一室户，采光好地铁近，生活方便，产权清晰,https://sh.lianjia.com/ershoufang/107105755735.html,1室0厅,35.26平米,南,高楼层(共6层),简装,蒙自路601弄,五里桥, 375万,"106,353元/平",1987年建,10个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,朝南一室半户型，低总价，优质户型，采光好,https://sh.lianjia.com/ershoufang/107106637888.html,1室0厅,33.53平米,南,高楼层(共6层),简装,斜土路520,540号, 338万,"100,806元/平",1979年建,4个月以前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,"新出南北两房,带13平天井鸟语花香,就等您小院生花",https://sh.lianjia.com/ershoufang/107106871937.html,2室1厅,51.11平米,南,低楼层(共4层),毛坯,联海小区,五里桥, 566万,"110,742元/平",1986年建,3个月以前发布,12人关注,板楼、近地铁、VR看装修、随时看房
上海,黄浦,钥匙房随时看 精装修 业主出国诚意出售 一梯三户,https://sh.lianjia.com/ershoufang/107106712952.html,1室1厅,37.75平米,南,高楼层(共6层),精装,丽丽小区,五里桥, 392万,"103,842元/平",1986年建,4个月以前发布,20人关注,板楼、近地铁、VR看装修、随时看房
上海,黄浦,售后公房，视野无遮挡，委托维护人。寻找有缘,https://sh.lianjia.com/ershoufang/107106602118.html,2室1厅,47.44平米,南 北,高楼层(共7层),简装,桥一小区,五里桥, 530万,"111,721元/平",1989年建,4个月以前发布,5人关注,板楼、近地铁、VR看装修、随时看房
上海,黄浦,小新天地板块，低总价，精装拎包入住，全明户型南北通,https://sh.lianjia.com/ershoufang/107106491713.html,1室1厅,32.32平米,南,中楼层(共5层),精装,北蒙三小区,五里桥, 355万,"109,840元/平",1976年建,5个月以前发布,27人关注,板楼、近地铁、VR看装修、随时看房
上海,黄浦,永业二期，花园小区，刷卡到户，人车分流,https://sh.lianjia.com/ershoufang/107106344691.html,3室2厅,154.23平米,南 北,低楼层(共35层),精装,永业公寓,五里桥, 2930万,"189,977元/平",2008年建,6个月以前发布,7人关注,板楼、近地铁、VR看装修
上海,黄浦,南向一室户，地段优质，生活方便，交通便捷,https://sh.lianjia.com/ershoufang/107107113622.html,1室1厅,35.97平米,南,低楼层(共7层),毛坯,鲁中小区,五里桥, 349万,"97,026元/平",1986年建,2个月以前发布,13人关注,板楼、近地铁、VR房源、随时看房
上海,黄浦,标杆小区+全明户型+采光好+配套设施齐全+近九院,https://sh.lianjia.com/ershoufang/107107281631.html,2室0厅,44.16平米,南 北,高楼层(共6层),精装,局门路573弄,五里桥, 465万,"105,299元/平",1986年建,1个月以前发布,4人关注,板楼、近地铁、VR看装修
上海,黄浦,地铁四号线鲁班路站，南北户型。,https://sh.lianjia.com/ershoufang/107105946700.html,2室1厅,46.3平米,南 北,中楼层(共6层),简装,瞿溪路937弄,五里桥, 470万,"101,512元/平",1999年建,9个月以前发布,5人关注,板楼、近地铁、VR看装修
上海,黄浦,房子满五，诚意卖，高区景观好。采光好,https://sh.lianjia.com/ershoufang/107106057844.html,2室2厅,100.86平米,东 南 北,中楼层(共25层),简装,江南世纪新苑,五里桥, 1138万,"112,830元/平",1999年建,8个月以前发布,21人关注,塔楼、近地铁、VR看装修
上海,黄浦,底楼带天井，位置安静，业主诚意出售，看房方便,https://sh.lianjia.com/ershoufang/107107351963.html,2室1厅,47.58平米,南,低楼层(共6层),简装,丽园新村,五里桥, 547万,"114,965元/平",1986年建,1个月以前发布,2人关注,板楼、近地铁、VR看装修
上海,黄浦,95年售后公房 户型好 全明无遮挡 近菜场4/8线九院,https://sh.lianjia.com/ershoufang/107104631951.html,1室1厅,38平米,北,中楼层(共7层),精装,汝南街小区,五里桥, 415万,"109,211元/平",1993年建,一年前发布,19人关注,板楼、近地铁、VR看装修
上海,黄浦,中汇公寓 2室2厅 南,https://sh.lianjia.com/ershoufang/107107499189.html,2室2厅,93.96平米,南,高楼层(共10层),简装,中汇公寓,五里桥, 1500万,"159,643元/平",2002年建,17天以前发布,1人关注,板楼、近地铁、VR房源
上海,黄浦,3期，房龄新，朝南不遮挡。hexin地段，配套成熟。,https://sh.lianjia.com/ershoufang/107106515484.html,3室2厅,136.94平米,南,中楼层(共20层),精装,桃源兴城苑,五里桥, 1880万,"137,287元/平",2003年建,4个月以前发布,0人关注,板楼、VR房源、房本满五年
上海,黄浦,百汇大厦 2室1厅 西南,https://sh.lianjia.com/ershoufang/107106124528.html,2室1厅,72.37平米,西南,高楼层(共23层),精装,百汇大厦,五里桥, 832万,"114,965元/平",1994年建,7个月以前发布,0人关注,塔楼、近地铁、VR房源、房本满五年
上海,黄浦,售后公房满五年+高区采光刺眼+两房朝南户型方正,https://sh.lianjia.com/ershoufang/107107077447.html,2室1厅,59.66平米,南,高楼层(共7层),精装,蒙西小区,五里桥, 760万,"127,389元/平",1991年建,2个月以前发布,1人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,精装修拎包入住 地暖+大金空调 有产权车位 诚意出售,https://sh.lianjia.com/ershoufang/107107479194.html,2室1厅,91.27平米,南,低楼层(共36层),精装,新家坡园景苑,五里桥, 1190万,"130,383元/平",1999年建,20天以前发布,0人关注,塔楼、近地铁、VR房源、房本满五年
上海,黄浦,朝南楼层好，采光视野无遮挡，房东诚意出售，到价可签,https://sh.lianjia.com/ershoufang/107105597760.html,1室1厅,32.07平米,南,中楼层(共7层),简装,桥一小区,五里桥, 416万,"129,717元/平",1989年建,11个月以前发布,0人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,星公房+环境好+马当站+精装修+居住舒适+生活方便,https://sh.lianjia.com/ershoufang/107106263750.html,1室0厅,34.79平米,南,高楼层(共6层),精装,局后小区,五里桥, 400万,"114,976元/平",1983年建,6个月以前发布,1人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,美丽家园小区，小面积低楼层一房,https://sh.lianjia.com/ershoufang/107104757305.html,1室1厅,26.5平米,西南 北,低楼层(共7层),简装,桥一小区,五里桥, 348万,"131,321元/平",1989年建,一年前发布,0人关注,板楼、近地铁、VR房源、房本满两年
上海,黄浦,怡绿公寓 2室2厅 南 北,https://sh.lianjia.com/ershoufang/107107298942.html,2室2厅,89.13平米,南 北,中楼层(共7层),精装,怡绿公寓,五里桥, 1070万,"120,050元/平",1996年建,1个月以前发布,1人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,蒙西小区 2室1厅 南,https://sh.lianjia.com/ershoufang/107106230367.html,2室1厅,58.79平米,南,中楼层(共7层),精装,蒙西小区,五里桥, 750万,"127,573元/平",1992年建,7个月以前发布,0人关注,板楼、VR房源、房本满五年
上海,黄浦,两套一房一本产证，一张房票买两套房子，诚意出售,https://sh.lianjia.com/ershoufang/107107116424.html,2室1厅,48.82平米,南 北,高楼层(共6层) ,简装,瞿溪路907弄,五里桥, 505万,"103,442元/平",,2个月以前发布,2人关注,板楼、近地铁、房本满五年
上海,黄浦,华丽家族汇景天地(商业类) 1室1厅 西南,https://sh.lianjia.com/ershoufang/107107270014.html,1室1厅,71.4平米,西南,高楼层(共5层),精装,华丽家族汇景天地(商业类),五里桥, 388万,"54,342元/平",2012年建,1个月以前发布,2人关注,板楼、近地铁、房本满五年、随时看房
上海,黄浦,四号线鲁班路地铁口，朝南一室半,https://sh.lianjia.com/ershoufang/107107303020.html,1室1厅,33.52平米,南,高楼层(共6层),精装,瞿溪路937弄,五里桥, 275万,"82,041元/平",1999年建,1个月以前发布,10人关注,板楼、近地铁、房本满五年
上海,黄浦,人才大厦 4室2厅 南 东 北,https://sh.lianjia.com/ershoufang/107107513599.html,4室2厅,250.18平米,南 东 北,低楼层(共24层),其他,人才大厦,五里桥, 950万,"37,973元/平",1998年建,15天以前发布,1人关注,塔楼、近地铁、房本满五年
上海,黄浦,人才大厦 4室2厅 南 东 北,https://sh.lianjia.com/ershoufang/107107513599.html,4室2厅,250.18平米,南 东 北,低楼层(共24层),其他,人才大厦,五里桥, 950万,"37,973元/平",1998年建,15天以前发布,1人关注,塔楼、近地铁、房本满五年
上海,黄浦,朝南大两房 全明户型 满五少税,https://sh.lianjia.com/ershoufang/107107554430.html,2室1厅,79.65平米,南,中楼层(共23层),精装,百汇大厦,五里桥, 850万,"106,717元/平",1994年建,9天以前发布,2人关注,塔楼、近地铁、房本满五年
上海,黄浦,老卢湾品质大三房，不靠高架，一梯两户，采光无遮挡！,https://sh.lianjia.com/ershoufang/107107543842.html,3室2厅,143.67平米,南 北,低楼层(共21层),精装,银杏家园,五里桥, 1550万,"107,887元/平",2000年建,11天以前发布,3人关注,板楼、近地铁、房本满五年
上海,黄浦,黄浦区  内环内板块  酒店式管理  鲁班路地铁口,https://sh.lianjia.com/ershoufang/107106524104.html,1室0厅,58.44平米,东,中楼层(共5层),精装,华丽家族汇景天地(商业类),五里桥, 310万,"53,046元/平",2012年建,4个月以前发布,1人关注,板楼、近地铁、房本满五年、随时看房
上海,黄浦,近地铁和汇暻广场，精装朝南一房，诚意出售，看房方便,https://sh.lianjia.com/ershoufang/107107273952.html,1室1厅,80.87平米,南,低楼层(共30层) ,精装,华丽家族汇景天地(商业类),五里桥, 428万,"52,925元/平",,1个月以前发布,0人关注,塔楼、近地铁、房本满两年、随时看房
上海,黄浦,24小时安保+双地铁 三商场，外地人可直接买！,https://sh.lianjia.com/ershoufang/107104608913.html,1室1厅,79平米,东南,低楼层(共30层) ,精装,华丽家族汇景天地(商业类),五里桥, 395万,"50,000元/平",,一年前发布,16人关注,塔楼、近地铁、房本满五年、随时看房
上海,黄浦,电梯房+高区无遮挡+全明满五年+唯+一售后公房,https://sh.lianjia.com/ershoufang/107107434110.html,2室2厅,82.52平米,南,高楼层(共27层),精装,祥安公寓,五里桥, 899万,"108,944元/平",1998年建,26天以前发布,2人关注,塔楼、房本满五年
上海,黄浦,黄浦区内环内 鲁班路地铁 单价低 酒店式管理 双南两房,https://sh.lianjia.com/ershoufang/107106991057.html,2室2厅,118.29平米,南,低楼层(共30层) ,精装,华丽家族汇景天地(商业类),五里桥, 530万,"44,806元/平",,2个月以前发布,1人关注,塔楼、近地铁、房本满五年、随时看房
上海,黄浦,华丽家族汇暻天地 次新酒店式管理 看房方便,https://sh.lianjia.com/ershoufang/107106597087.html,1室1厅,64.97平米,南 北,低楼层(共30层) ,精装,华丽家族汇景天地(商业类),五里桥, 330万,"50,793元/平",,4个月以前发布,5人关注,塔楼、近地铁、房本满两年、随时看房
上海,黄浦,24小时安保+双地铁 三商场，商水商电不通燃气，有车位,https://sh.lianjia.com/ershoufang/107106693853.html,2室2厅,114.17平米,东 东北,中楼层(共5层),精装,华丽家族汇景天地(商业类),五里桥, 798万,"69,896元/平",2012年建,4个月以前发布,2人关注,板楼、近地铁、房本满两年
上海,黄浦,此房满五    房东诚意 看房方便 总价低，面积大,https://sh.lianjia.com/ershoufang/107103742073.html,4室2厅,209.42平米,东,低楼层(共3层),简装,祥安公寓,五里桥, 930万,"44,409元/平",1998年建,一年前发布,69人关注,板楼、房本满五年
上海,黄浦,德福苑 2室1厅 南,https://sh.lianjia.com/ershoufang/107105837381.html,2室1厅,109.53平米,南,中楼层(共8层),简装,德福苑,五里桥, 1800万,"164,339元/平",2002年建,9个月以前发布,0人关注,板楼、近地铁、房本满五年
上海,黄浦,华丽家族汇景天地(商业类) 1室1厅 南,https://sh.lianjia.com/ershoufang/107106394326.html,1室1厅,80.17平米,南,低楼层(共30层) ,精装,华丽家族汇景天地(商业类),五里桥, 445万,"55,508元/平",,5个月以前发布,5人关注,塔楼、近地铁、房本满五年
上海,黄浦,汇景天地，品质小区，户型正气，采光好，满五,https://sh.lianjia.com/ershoufang/107104116039.html,2室2厅,177.9平米,南,低楼层(共31层) ,精装,华丽家族汇景天地(商业类),五里桥, 830万,"46,656元/平",,一年前发布,17人关注,板塔结合、近地铁、房本满五年
上海,黄浦,单价低，税费低，配套齐全，交通便捷,https://sh.lianjia.com/ershoufang/107106646603.html,1室1厅,59.57平米,南,低楼层(共31层) ,简装,华丽家族汇景天地(商业类),五里桥, 320万,"53,719元/平",,4个月以前发布,3人关注,板塔结合、近地铁、房本满五年
上海,黄浦,中海物业，南北直通双阳台，中楼层，满五无个税,https://sh.lianjia.com/ershoufang/107106761052.html,3室2厅,158.26平米,南 北,中楼层(共24层),精装,汇龙新城,五里桥, 2088万,"131,935元/平",2002年建,3个月以前发布,15人关注,板楼、房本满五年
上海,黄浦,瞿溪路904弄 1室1厅 南,https://sh.lianjia.com/ershoufang/107105856141.html,1室1厅,35.61平米,南,中楼层(共6层),精装,鲁中小区,五里桥, 389万,"109,239元/平",1983年建,9个月以前发布,3人关注,板楼、近地铁、房本满五年
上海,黄浦,二期08年，唯1在售两房，前看公园后看花园，全明户型,https://sh.lianjia.com/ershoufang/107106008023.html,2室2厅,110.47平米,南,中楼层(共31层),精装,永业公寓,五里桥, 2150万,"194,623元/平",2008年建,8个月以前发布,2人关注,板楼、近地铁、房本满五年
上海,黄浦,紧凑正南产权小面积 低总价 精装阳光好,https://sh.lianjia.com/ershoufang/107105598043.html,1室1厅,31.6平米,南,中楼层(共6层),精装,丽园新村,五里桥, 410万,"129,747元/平",1986年建,11个月以前发布,2人关注,板楼、近地铁、房本满五年
上海,黄浦,电梯房+一室户楼层好+满五年税费少,https://sh.lianjia.com/ershoufang/107105747314.html,1室1厅,33.9平米,西,中楼层(共7层),简装,蒙自路395弄,五里桥, 390万,"115,045元/平",1987年建,10个月以前发布,1人关注,板楼、近地铁、房本满五年
上海,黄浦,南北通，师专，业主，满五，无个税，诚意出售看房方便,https://sh.lianjia.com/ershoufang/107107328831.html,1室1厅,39.4平米,南,中楼层(共7层),简装,蒙自路395弄,五里桥, 409万,"103,808元/平",1987年建,1个月以前发布,4人关注,板楼、近地铁、房本满五年
上海,黄浦,业主诚意出售，看房方便有钥匙，房价包含车位,https://sh.lianjia.com/ershoufang/107106537989.html,2室1厅,165.12平米,南,低楼层(共31层) ,简装,华丽家族汇景天地(商业类),五里桥, 900万,"54,506元/平",,4个月以前发布,0人关注,板塔结合、近地铁、随时看房
上海,黄浦,黄浦区内环内 鲁班路地铁站 物业管理高 配套齐全,https://sh.lianjia.com/ershoufang/107106754824.html,1室1厅,60.16平米,北,低楼层(共30层),精装,华丽家族汇景天地(商业类),五里桥, 368万,"61,171元/平",2011年建,3个月以前发布,2人关注,塔楼、近地铁
上海,黄浦,黄浦区内环内 鲁班路地铁 单价低 酒店式管理,https://sh.lianjia.com/ershoufang/107106432679.html,1室1厅,102.27平米,西南,低楼层(共30层),精装,华丽家族汇景天地(商业类),五里桥, 510万,"49,868元/平",2012年建,5个月以前发布,2人关注,塔楼、近地铁
上海,黄浦,江南新苑 3室2厅 南,https://sh.lianjia.com/ershoufang/107107492242.html,3室2厅,142.14平米,南,高楼层(共30层),精装,江南新苑,五里桥, 1650万,"116,083元/平",2002年建,18天以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,丽一小区  1室0厅 南,https://sh.lianjia.com/ershoufang/107107533069.html,1室0厅,28.56平米,南,高楼层(共7层),其他,丽一小区,五里桥, 310万,"108,544元/平",1987年建,12天以前发布,1人关注,板楼、VR看装修、房本满五年、随时看房
上海,黄浦,品质小区，全明朝南一室，诚意出售,https://sh.lianjia.com/ershoufang/107107431940.html,1室1厅,33.21平米,南 北,中楼层(共5层),简装,北蒙三小区,五里桥, 368万,"110,810元/平",1976年建,26天以前发布,1人关注,板楼、VR看装修、房本满两年
上海,黄浦,南向精装修，交通方便，生活配套齐全,https://sh.lianjia.com/ershoufang/107107541257.html,2室1厅,46.3平米,南,低楼层(共6层),精装,瞿溪路937弄,五里桥, 498万,"107,560元/平",1999年建,11天以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,五里桥名楼盘，高区三房带产权车位，南北通看房方便,https://sh.lianjia.com/ershoufang/107104664127.html,3室2厅,143.39平米,南,高楼层(共35层),精装,永业公寓,五里桥, 2600万,"181,324元/平",2003年建,一年前发布,9人关注,板楼、VR看装修、房本满五年
上海,黄浦,黄浦内环 实惠三房  地铁沿线  满五年  无遮挡,https://sh.lianjia.com/ershoufang/107106418313.html,3室1厅,129.29平米,南,低楼层(共30层),简装,江南新苑,五里桥, 1250万,"96,682元/平",1997年建,5个月以前发布,3人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,黄浦,95年新公房 南北通格局 近地铁 配套齐全,https://sh.lianjia.com/ershoufang/107105884833.html,2室1厅,66.98平米,南,高楼层(共7层),简装,汝南街小区,五里桥, 730万,"108,988元/平",1993年建,9个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,黄浦,诚意出售+售后公房税费少+双天井得房率高+好房推荐,https://sh.lianjia.com/ershoufang/107107095885.html,2室2厅,71.04平米,南,低楼层(共6层),精装,瞿溪路830弄,五里桥, 753万,"105,997元/平",1984年建,2个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,黄浦,售后公房，天然氧吧，烫金地段，诚意出售,https://sh.lianjia.com/ershoufang/107106010764.html,2室1厅,48.3平米,南 北,中楼层(共7层),简装,丽文小区,五里桥, 575万,"119,048元/平",1985年建,8个月以前发布,0人关注,板楼、近地铁、VR房源、房本满五年、随时看房
上海,黄浦,电梯实惠两房 方正全明 高区视野开阔 可评普仅1%个税,https://sh.lianjia.com/ershoufang/107105466399.html,2室0厅,64.9平米,北,高楼层(共15层),毛坯,达新大楼,五里桥, 650万,"100,155元/平",1992年建,一年前发布,2人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,黄浦,永业公寓 2室2厅 南,https://sh.lianjia.com/ershoufang/107106619138.html,2室2厅,121.9平米,南,中楼层(共35层),精装,永业公寓,五里桥, 2098万,"172,109元/平",2003年建,4个月以前发布,17人关注,板楼、VR看装修、房本满两年
上海,黄浦,师专加大境，满五年，全明三房户型，南北通诚意出售,https://sh.lianjia.com/ershoufang/107106398441.html,3室2厅,94.74平米,南 北,高楼层(共7层),精装,原水公寓,五里桥, 980万,"103,441元/平",1995年建,5个月以前发布,17人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,"低价正规三房两厅两卫,黄浦区仅一套",https://sh.lianjia.com/ershoufang/107106557776.html,3室2厅,101.59平米,南,高楼层(共7层),简装,原水公寓,五里桥, 990万,"97,451元/平",1995年建,4个月以前发布,58人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,内环内地铁口，1梯1户刷卡入户 70年住宅产权 有车位,https://sh.lianjia.com/ershoufang/107105311453.html,3室2厅,213.37平米,南,中楼层(共30层),精装,华丽家族汇景天地(公寓),五里桥, 2700万,"126,541元/平",2011年建,一年前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,永业小高层，南北朝向，满五且一套，采光无遮挡,https://sh.lianjia.com/ershoufang/107106556998.html,3室2厅,131.34平米,南,低楼层(共11层),精装,永业公寓,五里桥, 2300万,"175,119元/平",2003年建,4个月以前发布,5人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,运泰公寓 2室2厅 南,https://sh.lianjia.com/ershoufang/107105838374.html,2室2厅,114.76平米,南,中楼层(共18层),简装,运泰公寓,五里桥, 1150万,"100,210元/平",1999年建,9个月以前发布,10人关注,塔楼、近地铁、VR看装修、房本满两年
上海,黄浦,花园洋房小区  底楼带花园  南北通户型  小高层,https://sh.lianjia.com/ershoufang/107106792165.html,2室2厅,117.7平米,南,低楼层(共8层),精装,海上梦苑,五里桥, 1530万,"129,992元/平",2007年建,3个月以前发布,12人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,笋盘，两房朝南，全天采光，满五少税。楼层适中,https://sh.lianjia.com/ershoufang/107106378173.html,2室1厅,110.5平米,南,中楼层(共23层),简装,蒙自大楼,五里桥, 1300万,"117,648元/平",2000年建,5个月以前发布,2人关注,塔楼、VR看装修、房本满五年
上海,黄浦,房东诚意烫金地段全明西南三房抢到就是赚到捡皮夹子,https://sh.lianjia.com/ershoufang/107107237616.html,3室1厅,95.32平米,南,高楼层(共7层),精装,蒙西小区,五里桥, 860万,"90,223元/平",1996年建,1个月以前发布,2人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,内环内，地铁口，江景房，户型正气,https://sh.lianjia.com/ershoufang/107106447422.html,3室2厅,129.29平米,南,中楼层(共30层),精装,江南新苑,五里桥, 1400万,"108,284元/平",1997年建,5个月以前发布,1人关注,塔楼、近地铁、VR看装修、房本满两年
上海,黄浦,装修好 一梯两户 实用面积多 阳光无遮挡 诚意出售,https://sh.lianjia.com/ershoufang/107107384204.html,3室2厅,112.51平米,南 北,中楼层(共7层),精装,鼎达公寓,五里桥, 1293万,"114,924元/平",1998年建,1个月以前发布,7人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,海上梦苑 3室2厅 南 北,https://sh.lianjia.com/ershoufang/107106047610.html,3室2厅,143.21平米,南 北,中楼层(共8层),精装,海上梦苑,五里桥, 2220万,"155,018元/平",2007年建,8个月以前发布,5人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,2房南1房东厅南，户型方正，楼层好全明户型,https://sh.lianjia.com/ershoufang/107106422855.html,3室2厅,129.35平米,南,中楼层(共28层),简装,大众汽车公寓,五里桥, 1370万,"105,915元/平",1996年建,5个月以前发布,12人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,小区静谧，适合家庭刚需，楼层不是太高，采光不受影响,https://sh.lianjia.com/ershoufang/107104788748.html,3室2厅,148.8平米,西南 西 北,低楼层(共18层),精装,运泰公寓,五里桥, 1680万,"112,904元/平",1999年建,一年前发布,5人关注,塔楼、近地铁、VR看装修、房本满五年
上海,黄浦,鼎达公寓 3室1厅 南,https://sh.lianjia.com/ershoufang/107106559258.html,3室1厅,83.01平米,南,低楼层(共7层),精装,鼎达公寓,五里桥, 980万,"118,059元/平",1998年建,4个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,新上架房源，不靠高架，精装修，带产权车位，业主诚意,https://sh.lianjia.com/ershoufang/107106239542.html,3室2厅,131.23平米,南 北,低楼层(共29层),精装,卢湾都市花园,五里桥, 1732万,"131,983元/平",2004年建,7个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,满五，精装修，楼层适中，售后公房,https://sh.lianjia.com/ershoufang/107106322084.html,1室1厅,34.48平米,南,中楼层(共5层),精装,桥蒙小区,五里桥, 420万,"121,810元/平",1981年建,6个月以前发布,0人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,地铁口，满五唯.一，全明户型，诚售！,https://sh.lianjia.com/ershoufang/107106851630.html,2室1厅,95.31平米,西 北,低楼层(共23层),精装,百汇大厦,五里桥, 960万,"100,724元/平",1994年建,3个月以前发布,9人关注,塔楼、近地铁、VR房源、房本满五年
上海,黄浦,2011年竣工住宅产权，一梯一户奢华享受，有产权车位,https://sh.lianjia.com/ershoufang/107106574168.html,4室2厅,262.75平米,南,中楼层(共30层),精装,华丽家族汇景天地(公寓),五里桥, 2980万,"113,416元/平",2011年建,4个月以前发布,7人关注,板楼、近地铁、VR房源、房本满五年
上海,黄浦,可装电梯，中间楼层，板楼两房双阳台！,https://sh.lianjia.com/ershoufang/107107340199.html,2室2厅,92.29平米,西南,中楼层(共7层),简装,海乾公寓,五里桥, 860万,"93,185元/平",1997年建,1个月以前发布,5人关注,板楼、VR看装修、房本满五年
上海,黄浦,一室一厅，边套全明，楼层好，诚意出售,https://sh.lianjia.com/ershoufang/107106571065.html,1室1厅,40.46平米,南,中楼层(共6层),简装,斜土路486弄,五里桥, 455万,"112,457元/平",1984年建,4个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,方正实惠2房单价9.6万+6平露台 售后公房1梯4户 4/13线,https://sh.lianjia.com/ershoufang/107105931102.html,2室1厅,56.72平米,西,低楼层(共6层),简装,瞿溪路830弄,五里桥, 558万,"98,378元/平",1984年建,9个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,电梯房+高楼层，视野开阔，居家装修，诚意出售,https://sh.lianjia.com/ershoufang/107106759342.html,2室1厅,54.9平米,东南,中楼层(共7层),简装,北蒙三小区,五里桥, 632万,"115,119元/平",1989年建,3个月以前发布,0人关注,板楼、VR房源、房本满五年
上海,黄浦,内环内全明边套，一梯三户，得房率高,https://sh.lianjia.com/ershoufang/107106546389.html,1室1厅,53.99平米,南,高楼层(共6层),简装,爱心公寓,五里桥, 615万,"113,910元/平",1999年建,4个月以前发布,7人关注,板楼、近地铁、VR看装修、房本满两年
上海,黄浦,电梯费已缴纳 婚房装修一房一厅  保养得很好 满五年,https://sh.lianjia.com/ershoufang/107107102044.html,1室1厅,37.84平米,南,低楼层(共7层),精装,鲁中小区,五里桥, 415万,"109,673元/平",1986年建,2个月以前发布,2人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,总价较低两房＋采光不错＋交通便利＋满五且一套,https://sh.lianjia.com/ershoufang/107105624880.html,2室1厅,41.9平米,东 西 北,高楼层(共6层),精装,蒙自路601弄,五里桥, 430万,"102,626元/平",1987年建,11个月以前发布,58人关注,板楼、近地铁、VR看装修、房本满五年
上海,黄浦,本版块内难得的复式，错过再无。,https://sh.lianjia.com/ershoufang/107106476289.html,5室2厅,224.57平米,南 北,中楼层(共16层),简装,银杏家园,五里桥, 2350万,"104,645元/平",2000年建,5个月以前发布,11人关注,板楼、近地铁、VR房源
上海,黄浦,精装修小户型+无增值税+格局好+业主诚意出售,https://sh.lianjia.com/ershoufang/107104864971.html,1室0厅,22.58平米,北,高楼层(共7层),精装,丽园新村,五里桥, 325万,"143,933元/平",1983年建,一年前发布,0人关注,板楼、近地铁、VR房源、房本满两年、随时看房
